UUID_FAMILY;ORIGGPCD;ORIGGPFR;UUID_INGREDIENT;ORIGFDCD;UUID_CONTENT;LANG;ORIGFDNM
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;7BDBFC66-C6B1-4535-912E-6C8A261BF2AB;76091;DD55289E-0C93-49E8-9D88-E222C7B8E965;fr_FR;Eau minérale Prince Noir, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;800AA815-E6ED-419E-9E7B-B62AD34AA645;76092;42706F07-CA88-4ECF-AC40-E482D2BB4597;fr_FR;Eau minérale St-Alban, embouteillée, gazeuse, moyennement minéralisée (St-Alban, 42)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;9B83C83F-CDDF-4CA5-8D20-7FE06D60216C;76093;CE2358DB-64AA-4A5F-8F59-0453F32AFFD6;fr_FR;Eau minérale St-Géron, embouteillée, gazeuse, moyennement minéralisée (St-Géron, 43)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;C1A19B2E-7570-4125-8583-4E4035C21CD0;76094;F5328109-814A-4C99-BF2E-911AE77D5407;fr_FR;Eau minérale St-Michel-de-Mourcairol, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;33435891-E8E5-4D43-BDC1-9AFE262EB492;76095;235FAFA0-08BE-4D0C-96E3-0DF06408D308;fr_FR;Eau minérale Treignac, embouteillée, non gazeuse, très faiblement minéralisée (Treignac, 19)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;33AD7248-310E-4F2F-A716-923E2AB1FA9D;76096;5645D415-E643-4680-B1BC-9D5AE7060C21;fr_FR;Eau minérale Vals, embouteillée, gazeuse, moyennement minéralisée (Vals-les-Bains, 07)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;032F662F-5E5A-4CB8-B934-118F3BA4DDBB;76097;372DEC67-8651-485B-9002-D2E4DFFC77A5;fr_FR;Eau minérale Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand-les-Eaux, 59)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;8C079354-A347-4E1A-897A-0687B36448D6;76100;183B3E98-58B4-4885-8F70-3FFBF0113C08;fr_FR;Eau minérale Carola, embouteillée, gazeuse ou non gazeuse, moyennement minéralisée (Ribeauville, 68)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;0B459389-1361-41C1-A659-2BE76707D973;76101;2714EE33-50DE-417E-909C-6A23E3979477;fr_FR;Eau minérale Mont-Blanc, embouteillée, non gazeuse, faiblement minéralisée (Italie)
B6A8E93F-3D74-49FB-8F3C-FA4CE2EE07B2;22.2;Eaux;31E6AE61-443B-4FCF-A29E-E6CE4BFB5567;76102;93C39012-DC8A-49CF-9073-19AFCA33318B;fr_FR;Eau minérale Eden (La Goa), embouteillée, non gazeuse, faiblement minéralisée (Suisse)
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;222360DC-E0AC-4244-8D22-F55090D0B3F4;18003;BD50629C-4146-4239-8A1F-078353BC3A53;fr_FR;Café, moulu
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;7B43040E-430E-4B2B-A570-D98129FAA884;18005;69138881-59EB-4D8C-9EEF-B72429CE1755;fr_FR;Café, poudre soluble
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;B902C6E9-6B9B-4C0D-8305-69742C04067F;18069;33C38182-DBC0-43DB-9819-73BF318F7876;fr_FR;Café, décaféiné, poudre soluble
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;B5AC66C7-B90F-4275-A6EA-5164CBD6CFD9;18100;43240B78-DBA8-4008-8924-AD0DFC9C8FB2;fr_FR;Cacao, non sucré, poudre soluble
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;D9FFBCC6-124C-4BA2-934B-028B4FD66D2C;18101;8AB2EB17-DCC2-4112-89D8-9BD4B4293200;fr_FR;Poudre cacaotée ou au chocolat pour boisson, sucrée
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;05B3CB1A-61E3-455B-82B7-A502FF4FF9DA;18102;329D7921-1026-4659-86E7-9AB3DC1389AE;fr_FR;Poudre maltée, cacaotée ou au chocolat pour boisson, sucrée
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;84BA5211-EDB7-44E9-9916-25D941C6DBA1;18150;A6C8A870-4BD5-40F0-82A3-ED88178C0F79;fr_FR;Chicorée et café, poudre soluble
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;A74F6AE8-4AB8-40C1-815A-E5E6A26A1E19;18152;9F450CF2-75A1-432C-8DB0-7AB7FB768EE5;fr_FR;Chicorée, poudre soluble
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;700610DB-B4A0-467E-949A-D18F1905365D;18160;7820FF8E-0045-4185-972C-3E39B03F4F6D;fr_FR;Café au lait ou cappuccino, poudre soluble
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;2E033D52-34DC-4FF1-87C0-4CAF8FF0E337;18163;81D20902-96BD-4F47-9EE1-577C29D3C77A;fr_FR;Café au lait ou cappuccino au chocolat, poudre soluble
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;E3417D46-A50F-48B0-BA87-2BCB7D7751AA;18167;8465ABA9-A13E-4829-A459-080CF7BDB1EA;fr_FR;Poudre cacaotée ou au chocolat sucrée pour boisson, enrichie en vitamines et minéraux
E9AF4A2D-F76A-472F-BA30-7C4B784FB9F4;22.3;Café, thé, cacao, etc. en poudre à préparer;9FC4FAE4-35EB-4C42-A956-93EEC08B9C60;18168;903B4C10-B620-49F4-AEB7-6AF5F642D09B;fr_FR;Poudre cacaotée ou au chocolat pour boisson, sucrée , enrichie en vitamines
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;FF09EC4E-FEA3-4856-816F-124C04DB1D04;18004;AA3C54D4-5A14-447D-B818-52CA90A81253;fr_FR;Café, non instantané, non sucré, prêt à boire
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;0DE87B56-DDBB-43A1-9611-CF13F2472CD6;18020;95E68FBE-B5F0-448D-980B-EDF314F00EB2;fr_FR;Thé infusé, non sucré
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;2939D296-17DF-4CDC-B40D-EED924FD16BF;18022;9A75E175-E2FD-443B-AF41-FA235AEBF895;fr_FR;Tisane infusée, non sucrée
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;DC7381AB-FCC5-4FC5-914C-297926580985;18070;33EB3F52-9C4D-409D-B0B8-0E052B446562;fr_FR;Café décaféiné, non instantané, non sucré, prêt à boire
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;6C9DFEA5-8C53-46DC-8901-70FC126E0DA6;18071;E079195D-DB7E-4F1E-BEDB-29E2DDD2A788;fr_FR;Café expresso, non instantané, non sucré, prêt à boire
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;09ED4B0C-80C4-45AC-B2CF-078434D6C54D;18072;B3A0151A-0AA2-47E0-92A4-801C01AE72B0;fr_FR;Café décaféiné, instantané, non sucré, prêt à boire
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;7E04B067-7FC7-4EC2-95A6-3FFB57B45C2A;18073;D9D687F7-6DA0-478C-BDFB-31B6186E8C4A;fr_FR;Café, instantané, non sucré, prêt à boire
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;A34D35D8-A62C-432F-B598-6946A4154477;18104;35681F8F-2064-4944-A799-81D86C42851A;fr_FR;Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;2C3A787A-8F26-43C8-B215-EA7A366FE414;18106;E502BB9E-E416-4297-89FA-EDDC2194BFDD;fr_FR;Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard)
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;99718F57-D6C2-490D-BBCE-A65D6D55C417;18151;04630F9E-1CBA-4DC4-8E40-A5058B8D68FF;fr_FR;Café au lait, café crème ou cappuccino, instantané ou non, non sucré, prêt à boire
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;D2F73418-27DE-43A4-B83B-F15B556AB3D1;18153;9A174FBC-E079-4E26-8773-3E20C438537F;fr_FR;Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard)
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;B121328B-8C0A-4516-87E4-020461D3FA45;18154;B480BDDB-5D82-41D8-9E1B-129D573B305F;fr_FR;Thé noir, infusé, non sucré
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;C2037EF8-5A96-4A12-850C-0FFB383727E4;18155;1976A2E4-E12A-465C-8330-8DEBC12A9A20;fr_FR;Thé vert, infusé, non sucré
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;F035D9FA-A6BD-4710-ABE9-1DE0E4B2A3EA;18156;E95AFB26-4542-4351-A3AC-102CD2940119;fr_FR;Thé oolong, infusé, non sucré
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;0A624C59-885C-4B55-83C0-F1259B28890A;18161;CEA979B7-7D23-4584-910C-F82B749EBC1A;fr_FR;Chicorée, instantanée, non sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)
8D3F83D4-A810-4D6C-97A4-FE2492A3DF13;22.4;Café, thé, cacao, etc. prêts à consommer;CC646BA5-1F92-4E5D-ADFE-42E44D266CC8;18162;466F73D6-9593-4551-9F9F-AC78C09C03C7;fr_FR;Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)
C6C27D88-23E3-4396-9D4A-DEA36CB580B1;22.5;Préparations pour boissons rafraîch. sans alcool;25353B45-6253-47E7-BAAB-7071072601B2;18017;FDA14AF2-D1DD-4467-B6A5-E4EFD859BB1D;fr_FR;Sirop à diluer, sucré
C6C27D88-23E3-4396-9D4A-DEA36CB580B1;22.5;Préparations pour boissons rafraîch. sans alcool;DD3C049A-C980-452B-8C47-46BD4FA7D06D;18059;726AC7C5-1B4B-4D2B-8F82-9472F9535B04;fr_FR;"Boisson concentrée à diluer, sans sucres ajoutés, avec édulcorants, type ""sirop 0%"""
C6C27D88-23E3-4396-9D4A-DEA36CB580B1;22.5;Préparations pour boissons rafraîch. sans alcool;8D5CD78F-A2EB-45B8-91E5-F556E6BDAFD7;18220;3A347196-A4C3-4717-8902-A7E6548D8747;fr_FR;Citron ou Lime, spécialité à diluer pour boissons, sans sucres ajoutés
8085BD78-9136-4189-A91B-C208A26ECC53;22.6;Boissons rafraîchissantes sans alcool lactées;4206EA4B-F3D2-49A7-8A1E-D5966EE717BD;18343;3E1F1263-1BA1-441E-94D7-F367863442F2;fr_FR;Boisson au jus de fruit et au lait
8085BD78-9136-4189-A91B-C208A26ECC53;22.6;Boissons rafraîchissantes sans alcool lactées;4D44E4DF-0211-409A-AA06-E58849B64D69;19122;995F5D1A-E861-4C76-B2D3-6C522AF3C84A;fr_FR;Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux
8085BD78-9136-4189-A91B-C208A26ECC53;22.6;Boissons rafraîchissantes sans alcool lactées;947E5B55-02F8-4FA4-B744-149C02B60CD1;19127;C6FD25F9-4196-4D69-BF25-A2F939784336;fr_FR;Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;96186C05-0624-460E-8921-C0C86CBC9FAD;18001;A0D28E2F-AECB-4E45-AD20-349659EA7736;fr_FR;Boisson gazeuse, sans jus de fruit, non sucrée, avec édulcorants
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;AE8566CD-BCA8-4C30-85F0-0CFF27801A65;18013;326B5F06-F9EA-435B-822C-265EFDE9B280;fr_FR;Tonic ou bitter, non sucré, avec édulcorants
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;001B9F89-22DC-4DEA-9A5D-E08FA194ED0A;18028;36C478F3-FA17-440F-B8D0-F729FEFB0734;fr_FR;Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;DCAC09C2-5849-459E-A4AA-DC56D03D08D4;18030;AC8BC70F-E6ED-4157-ADEF-53D17EAD8014;fr_FR;Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;F39D0503-CEAB-4B8D-8E39-898BFAD01FF0;18035;AE8E6AE9-5A54-4253-9E0E-16EDBF6219A9;fr_FR;Limonade, non sucrée, avec édulcorants
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;6DBD9696-A830-40E9-A355-F94B5CC42CA6;18060;DFBAE22A-498D-427E-A5B8-19C4CD5697FA;fr_FR;Cola, non sucré, avec édulcorants
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;053A1859-6B56-4D57-8512-8BE350FC84F9;18065;F3E06FEF-FF63-4B29-8F2B-1D9B9751F11A;fr_FR;Boisson au thé, aromatisée, non sucrée, avec édulcorants
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;F314BA75-907F-43DF-977E-37408B72A494;18068;0A1E8C25-FB90-4931-89AA-DA1153400D6D;fr_FR;Cola, non sucré, avec édulcorants, sans caféine
31F48662-678C-4413-B672-A0083C6B3525;22.7;Boissons rafraîchissantes sans alcool sans sucre;444DBECF-F98C-4D22-8344-8A89DBDADE27;18353;60ECA94C-294D-46DD-A0D8-ED3F625198B3;fr_FR;Boisson énergisante, non sucrée, avec édulcorants
405C0860-E058-4DE7-BC36-9137F5F61D3E;23.1;Bières et similaires;B5C8104B-2B16-4B60-9F97-2004D276D385;5000;5797E4D4-942E-41BC-8EE6-B9BE79F218A5;fr_FR;Bière brune
405C0860-E058-4DE7-BC36-9137F5F61D3E;23.1;Bières et similaires;0C674CE4-A307-48A4-A43E-922350AFF3AA;5001;4CBECF09-8080-4794-9B82-198DD6C7932D;fr_FR;"Bière ""coeur de marché"" (4-5° alcool)"
405C0860-E058-4DE7-BC36-9137F5F61D3E;23.1;Bières et similaires;442A1C3C-BC44-4892-8EA8-5F7286821B7C;5002;3AABC80E-B32F-4054-A513-3FFC4D840A99;fr_FR;Bière forte (>8° alcool)
405C0860-E058-4DE7-BC36-9137F5F61D3E;23.1;Bières et similaires;C7CA088D-DB48-409C-B5B4-3ACFD8CB3C28;5008;66F30624-3A5A-4FE3-800C-0E7DB6CFE81E;fr_FR;Bière faiblement alcoolisée (3° alcool)
405C0860-E058-4DE7-BC36-9137F5F61D3E;23.1;Bières et similaires;793909DA-87B4-4525-9F02-8EF4F7A5FA9D;5010;2207C325-9820-4EC2-A562-2A3D7533C1A2;fr_FR;"Bière ""spéciale"" (5-6° alcool)"
405C0860-E058-4DE7-BC36-9137F5F61D3E;23.1;Bières et similaires;3B7F9D99-8CA7-42FE-B6E6-DECCCEEB6810;5011;4F44981D-9B32-47E7-A03E-DD185E2F163C;fr_FR;"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)"
405C0860-E058-4DE7-BC36-9137F5F61D3E;23.1;Bières et similaires;A7335DD8-50F6-4F54-B0BB-4560F339E8EC;5030;BB9891D3-1941-4B6B-B170-EA75AD83E64D;fr_FR;Bière sans alcool (<1,2° alcool)
406E2EDE-DDEF-43A6-9092-4B11BC1F9EA1;23.2;Cidres et similaires;D66FF4E8-8B3B-4EAA-AC5A-AE7940B30FFE;5006;DD284CFA-F14A-4CC3-B81D-6B0F4BF91CAB;fr_FR;Cidre brut
406E2EDE-DDEF-43A6-9092-4B11BC1F9EA1;23.2;Cidres et similaires;C74E8C31-251B-41F4-929A-7428C6594F30;5007;BFCDAB65-3B06-41B7-B555-56001D50F297;fr_FR;Cidre doux
406E2EDE-DDEF-43A6-9092-4B11BC1F9EA1;23.2;Cidres et similaires;1D5951CC-E5B7-48C1-A9DD-48C0547FD1C8;5020;3AE8E6B0-73B0-4715-B169-750E4475D509;fr_FR;Cidre traditionnel
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;2D6998ED-4965-49B7-AACE-C6F846950EA8;1006;D327D55F-8366-4172-9A5E-DB67A035A93A;fr_FR;Vin doux
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;3BA5EFE5-3873-4C82-BFAA-722250903E3A;5100;4D156D4C-0896-410C-A511-CDDD5CE39E9A;fr_FR;Pétillant de fruits
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;D56AC909-B72B-4406-857A-4D1CDCC7A4EE;5200;F748AAB1-3BA9-492A-86E2-D28E4911B4C9;fr_FR;Vin blanc 11°
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;0C0EE5B9-9930-40BB-85E2-394867D6DF67;5201;4855B618-AA16-489F-8DDA-948DD5CC4FCC;fr_FR;Vin blanc mousseux
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;34BF2B41-63D8-453D-8A12-6E5D259A486A;5203;EFEB481B-5712-44C0-BCEB-51746698DC16;fr_FR;Vin rouge 10°
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;5C3F6A34-D21A-4E39-AB80-AEBDFF18F7A4;5204;A9276A6D-AB81-449E-A94D-7F4B976EFDC7;fr_FR;Vin rouge 11°
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;58ECBD16-FC84-4F3F-8163-047D9C6EA473;5205;030C9EA7-D4FD-4F01-A91F-91A9990DC722;fr_FR;Vin rouge 12°
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;2D656FC9-1A48-42A2-BE7F-AD72B0984A4B;5206;FBEAA91E-A85F-4F06-B3ED-95C654FCDC35;fr_FR;Vin rosé 11°
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;7434CD4C-D2E8-45C0-9FA7-87F77224F0C4;5207;DD800843-D84D-4C16-A919-2703A7DA1F6C;fr_FR;Champagne
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;A72E01FE-5B36-44DE-A7D6-53C06F95957E;5208;B5C62506-F7DB-4706-97E8-330952E6DF15;fr_FR;Vin rouge 13°
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;AA18C41A-4145-4165-B677-9745F5AEBE49;5209;AD40ACBC-74BC-4D48-BFE1-E3B177AD895F;fr_FR;Vin blanc mousseux aromatisé
F755298D-7087-47F9-8CBA-862DBE1FFA38;23.3;Vins;DDE7BDBB-761D-4176-B231-3753B9B8A694;5211;A8F0ADAB-5365-4F10-A223-BBB11A27FF56;fr_FR;Vin blanc sec 11°
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;A306B11B-BB3D-4ED0-B59B-2A36A398F569;1000;17E46B82-B8C7-4BD6-86A7-770308E2B878;fr_FR;Pastis
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;47F87EA5-57E2-417A-9BE2-791772976334;1001;45B7B0B6-3872-412C-96AA-7F9EBF0FB7EB;fr_FR;Eau de vie
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;7A43FC4E-BC9D-4150-8254-FF216EE9BB85;1002;687AFAD0-5AFF-4F66-8180-654235B2A422;fr_FR;Gin
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;777AF0E0-3E4C-45F0-9F4E-5E1E20C33D40;1003;FB7F42A6-80AF-483A-971F-C815DC91C5F7;fr_FR;Liqueur
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;2326F48C-D3BC-4AFC-BCCC-BF018213B336;1004;9AB63F57-56ED-4121-8B58-C243588918C2;fr_FR;Rhum
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;2CCDF169-931B-4516-8DCE-413CCA1B287E;1005;242AC72E-44FE-47CE-BDFB-0E77F90381B2;fr_FR;Whisky
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;7F138D22-A10D-491C-A515-0FA816762774;1008;9810E3FC-8F00-4FFD-BA58-3DAEF10855EB;fr_FR;Vodka
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;02D9BA2D-5E86-48E2-A6AA-0FB7F0A23C37;1014;481FA488-D62F-4F66-AF1E-EFDCE4E959D0;fr_FR;Alcool pur
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;EC8DB0A0-DCA7-4924-AAFC-AF0183B1D932;1015;EF4B04B8-E9C7-4050-BEC6-61E1CA694BAC;fr_FR;Marsala
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;0D64D341-09A3-4670-BE7C-1BDE5C9F551E;1016;FE01BEC8-CD89-4A80-ACCB-0815DD8B49B6;fr_FR;Marsala aux oeufs
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;10BF1955-53FE-4851-A261-26A444545B83;1021;8825CCBD-B2F3-4FB5-8FB0-9EC386CB7C0B;fr_FR;Crème de cassis
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;357D000F-4204-4F70-A4DC-FAE837D7B6A4;1023;0622072E-0C79-432C-9365-19D4BFCDDF59;fr_FR;Eau de vie de vin, type armagnac, cognac
AA425D92-CCDE-4E6C-B8A8-BDF26CAE0FC1;23.4;Liqueurs et alcools;55311CB9-0A3C-4CAE-8297-181E870AE896;1026;6783CC35-5ABA-4642-9600-830EA0D9F5C6;fr_FR;Saké ou Alcool de riz
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;A2DCACB6-9784-4478-AB06-62090549E55B;1007;F77AE680-9ACF-4F2F-A93B-EC91E0442500;fr_FR;Apéritif à base de vin ou vermouth
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;216ED6F5-ACE9-41A1-B89A-AB521AD64314;1011;50FAF5BC-07F1-427F-87AC-31DFD58D06F7;fr_FR;Apéritif anisé sans alcool
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;1C1D4B7E-B5CF-42EE-91D6-96C2101509BC;1012;01C9B19C-5640-4B27-B05F-C6693E4B0307;fr_FR;Cocktail à base de rhum
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;3CE736E0-78A9-45D2-9B4B-33A1A1D42824;1013;9A73A372-0314-42FC-856D-11871A123D19;fr_FR;Cocktail à base de whisky
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;D424DA53-504B-4410-8A2C-8F2FC1EFE9FA;1017;D2142BE8-C04A-42CD-A53E-19FDF3D75CBB;fr_FR;Sangria
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;D83C6250-F67E-414E-BCB2-9AE171C901F4;1018;93D6EC1F-3906-41E7-AC69-9C17ED2F08B7;fr_FR;Kir (au vin blanc)
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;4739BA34-4CE0-4ED6-899C-5FC1362ACC3D;1019;DFEC84D6-BEA6-4CC4-95E7-C7C22B1C8D79;fr_FR;Kir royal (au champagne)
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;C2403D30-0D70-4BC4-BDB0-F1AD29C42A23;1022;88282232-A1D2-40B5-B26E-C4A1B8E5AB6F;fr_FR;Cocktail type punch, 16% alcool
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;561A962A-2478-4399-AB16-4667592168B5;2008;3C0FDF6C-C997-4F9F-A261-3C5FE00B14EB;fr_FR;Cocktail sans alcool (à base de jus de fruits et de sirop)
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;519F2A5C-4D30-4870-AFD9-A554D114285C;5004;4837153E-F593-4E04-BC37-6CCD3817E130;fr_FR;Panaché (limonade et bière)
23AE9F51-12F9-4B6A-9EBD-90DF7014CE4D;23.5;Cocktails;2A4A7623-A1B7-4E99-BF53-1615C43E53A0;5005;5BAD4B4B-6871-4C04-82C4-794CAAE9F12D;fr_FR;Panaché préemballé (<1° alc.)
7E4A6B57-4665-4073-8315-9750A72F6983;24;Salades composées et crudités;C8FD78A1-D37D-4E60-A3B1-2A238227D934;25600;6F200E28-5FB0-467B-AFC3-F96246B167DA;fr_FR;Céleri rémoulade, préemballé
7E4A6B57-4665-4073-8315-9750A72F6983;24;Salades composées et crudités;5A01BD3F-6938-4E2F-BE84-A037242C7C9B;25601;FDE041E9-83F8-41A5-991D-10A19C62EA73;fr_FR;Salade de thon et légumes, appertisée, égouttée
7E4A6B57-4665-4073-8315-9750A72F6983;24;Salades composées et crudités;0F9247B7-21DF-432D-B9A2-AB0710170CBB;25602;91D44396-8A3A-4D6C-89DD-96F7F0C7D834;fr_FR;Salade composée avec viande ou poisson, appertisée, égouttée
7E4A6B57-4665-4073-8315-9750A72F6983;24;Salades composées et crudités;DB63C365-86BF-4966-9448-02E50A717F28;25605;A27B0FDA-14A5-4D01-B78E-5DBDA96ADA55;fr_FR;Champignon à la grecque
7E4A6B57-4665-4073-8315-9750A72F6983;24;Salades composées et crudités;0E6D9CD1-AAFB-49D8-8952-D27C5DB51BD8;25606;8898E39F-D98F-4467-AB7C-50B2DE61B8CD;fr_FR;Salade de pommes de terre maison
